follower_id,following_id
372220402,1.02381E+18
1.29361E+18,7.43579E+17
1.31409E+18,149925820
13075282,35480857
34948888,1.26353E+18
1.20716E+18,185995946
1.07449E+18,9.94635E+17
1.22104E+18,920545122
1.14542E+18,9.0708E+17
1.3028E+18,3000985198
1151504646,187458178
1.27726E+18,155081043
4830331266,1.22814E+18
2218959174,1.10338E+18
94307636,9.78106E+17
2428826472,356684409
3230860169,2388345264
273049961,367148460
7.70951E+17,391980489
8.56198E+17,3240704008
266739563,1.18954E+18
1.32668E+18,1.09563E+18
382739566,729866232
1.32552E+18,906307286
7.65165E+17,584133867
1.08502E+18,9.63556E+17
180498723,3643243882
7.48079E+17,3182868101
2253382320,1.28551E+18
197747310,1.31301E+18
3771643817,2323116398
92955741,1.28736E+18
8.93738E+17,7.18323E+17
1.03568E+18,3146436817
1.33302E+18,1.19292E+18
1.30235E+18,8.34991E+17
316981020,592063796
1.25875E+18,9.1143E+17
1.27477E+18,1.04314E+18
1.26756E+18,1.09891E+18
7.86925E+17,2719113615
1.21029E+18,1679910595
163928198,61733948
9.93873E+17,2385709534
9.22879E+17,1.18913E+18
1.25461E+18,20125438
1850233554,1335152436
1.08009E+18,1.19399E+18
1.06653E+18,1.21714E+18
9.42156E+17,1.21785E+18
217778728,7.18486E+17
2575162909,260716166
7.90977E+17,537258717
1.06274E+18,1.29141E+18
1.30295E+18,1.3071E+18
750167402,23363470
1.12865E+18,1165655202
1.33122E+18,494986583
7.18441E+17,1.30161E+18
1.22175E+18,8.49581E+17
512795887,8.48393E+17
1.18679E+18,1.13845E+18
1.33021E+18,2835157737
1.31151E+18,1.31949E+18
759235040,1.12097E+18
1.01211E+18,2429482727
2772719962,7.78098E+17
1.25991E+18,56874600
3004637409,1.28916E+18
3158974341,47920846
8.28237E+17,8.03444E+17
148356086,182707532
336373382,9.40323E+17
434276158,372220402
62798089,1.29361E+18
9.43983E+17,1.31409E+18
1.14094E+18,13075282
561064227,34948888
7.82002E+17,1.20716E+18
1.28901E+18,1.07449E+18
1.33161E+18,1.22104E+18
1604301788,1.14542E+18
1.3249E+18,1.3028E+18
2412978855,1151504646
43571041,1.27726E+18
1.12737E+18,4830331266
1392878804,2218959174
367941118,94307636
1.32175E+18,2428826472
1.2762E+18,3230860169
2593752634,273049961
1719528584,7.70951E+17
302530437,8.56198E+17
7.15048E+17,266739563
1.33305E+18,1.32668E+18
91308604,382739566
1.28263E+18,1.32552E+18
2155227048,7.65165E+17
2248577551,1.08502E+18
9.85855E+17,180498723
1.11891E+18,7.48079E+17
8.72378E+17,2253382320
3650751201,197747310
1.14721E+18,3771643817
1.27809E+18,92955741
1687493346,8.93738E+17
3305015360,1.03568E+18
1.14734E+18,1.33302E+18
9.88396E+17,1.30235E+18
1.08665E+18,316981020
1.25603E+18,1.25875E+18
3073763955,1.27477E+18
1.16137E+18,1.26756E+18
43478468,7.86925E+17
7.76562E+17,1.21029E+18
3700082123,163928198
1.33305E+18,9.93873E+17
1.18368E+18,9.22879E+17
1.13231E+18,1.25461E+18
7.15938E+17,1850233554
128823884,1.08009E+18
4188479488,1.06653E+18
1.04501E+18,9.42156E+17
7.71874E+17,217778728
1.30338E+18,2575162909
553822787,7.90977E+17
9.31147E+17,1.06274E+18
7.00456E+17,1.30295E+18
1.29045E+18,750167402
2805914559,1.12865E+18
1.0464E+18,1.33122E+18
1.2436E+18,7.18441E+17
376294779,1.22175E+18
45521162,512795887
59083400,1.18679E+18
124615309,1.33021E+18
976325558,1.31151E+18
204947005,759235040
29440560,1.01211E+18
17601326,2772719962
445932480,1.25991E+18
1286791249,3004637409
8.28181E+17,3158974341
3319435535,8.28237E+17
9.90632E+17,148356086
293483638,336373382
128916643,434276158
1.11779E+18,62798089
1.12613E+18,9.43983E+17
4846663961,1.14094E+18
555451987,561064227
14279399,7.82002E+17
1474919748,1.28901E+18
1.28183E+18,1.33161E+18
580353731,1604301788
3252228648,1.3249E+18
3579012436,2412978855
9.90634E+17,43571041
3633207556,1.12737E+18
8.16977E+17,1392878804
1.18595E+18,367941118
1.19898E+18,1.32175E+18
9.49061E+17,1.2762E+18
584125963,2593752634
1.119E+18,1719528584
1942047332,302530437
1.30007E+18,7.15048E+17
1.10878E+18,1.33305E+18
8.93902E+17,91308604
165207263,1.28263E+18
274987996,2155227048
7.25048E+17,2248577551
103287164,9.85855E+17
9.92165E+17,1.11891E+18
699723,8.72378E+17
3269510738,3650751201
149807641,1.14721E+18
2274316903,1.27809E+18
957866418,1687493346
381521881,3305015360
3318501718,1.14734E+18
50582197,9.88396E+17
93694409,1.08665E+18
9.80988E+17,1.25603E+18
1.24243E+18,3073763955
1.2308E+18,1.16137E+18
3236790704,43478468
9.77614E+17,7.76562E+17
2795633347,3700082123
1.12896E+18,1.33305E+18
1.33109E+18,1.18368E+18
4863031389,1.13231E+18
1640910954,7.15938E+17
48009845,128823884
2751206161,4188479488
8.95572E+17,1.04501E+18
52527048,7.71874E+17
1535123317,1.30338E+18
82648751,553822787
1.24212E+18,9.31147E+17
7.93066E+17,7.00456E+17
70972805,1.29045E+18
414098866,2805914559
1.20694E+18,1.0464E+18
402788100,1.2436E+18
4624682543,376294779
9.32884E+17,45521162
714875010,59083400
1119424476,124615309
3258416830,976325558
84176739,204947005
118747925,29440560
833487462,17601326
2938623477,445932480
1.2665E+18,1286791249
1395116581,8.28181E+17
558807693,3319435535
2482374144,9.90632E+17
553951646,293483638
402055964,128916643
1.28473E+18,1.11779E+18
390185665,1.12613E+18
956895878,4846663961
1.19169E+18,555451987
1658056933,14279399
1.32458E+18,1474919748
1.25952E+18,1.28183E+18
794767506,580353731
1.04373E+18,3252228648
1.32254E+18,3579012436
4881616991,9.90634E+17
2776959788,3633207556
9.5794E+17,8.16977E+17
1.20988E+18,1.18595E+18
1.31421E+18,1.19898E+18
1.29641E+18,9.49061E+17
9.30198E+17,584125963
252410657,1.119E+18
1.26755E+18,1942047332
9.55943E+17,1.30007E+18
8.84688E+17,1.10878E+18
3329409983,8.93902E+17
208236949,165207263
1.25146E+18,274987996
1.27896E+18,7.25048E+17
1912808839,103287164
1.32722E+18,9.92165E+17
1.27618E+18,699723
1.32938E+18,3269510738
9.86289E+17,149807641
1.27223E+18,2274316903
819398390,957866418
4209411466,381521881
1.18051E+18,3318501718
422688189,50582197
1.1507E+18,93694409
949630627,9.80988E+17
581023919,1.24243E+18
3344691073,1.2308E+18
9.46076E+17,3236790704
1.00921E+18,9.77614E+17
4380296176,2795633347
54137507,1.12896E+18
3042242050,1.33109E+18
1.19002E+18,4863031389
3049201457,1640910954
2725441350,48009845
1.21614E+18,2751206161
541630793,8.95572E+17
1.32356E+18,52527048
1.15172E+18,1535123317
9.3885E+17,82648751
1.27614E+18,1.24212E+18
2461775767,7.93066E+17
613799457,70972805
8.70646E+17,414098866
1.12397E+18,1.20694E+18
7.71809E+17,402788100
52858939,4624682543
7.07959E+17,9.32884E+17
9.59199E+17,714875010
1437468288,1119424476
1.16592E+18,3258416830
1.30179E+18,84176739
1392735704,118747925
8.73489E+17,833487462
1.13525E+18,2938623477
4852290238,1.2665E+18
7.32854E+17,1395116581
619018177,558807693
9.91871E+17,2482374144
8.01764E+17,553951646
7.53671E+17,402055964
2384157752,1.28473E+18
9.85632E+17,390185665
3326181226,956895878
3363051004,1.19169E+18
4776897375,1658056933
416553926,1.32458E+18
2732851509,1.25952E+18
47343068,794767506
4811317993,1.04373E+18
1.13744E+18,1.32254E+18
286584440,4881616991
1671815870,2776959788
9.18865E+17,9.5794E+17
493833718,1.20988E+18
7.6697E+17,1.31421E+18
1.31129E+18,1.29641E+18
398779496,9.30198E+17
4220780714,252410657
53072539,1.26755E+18
1.30089E+18,9.55943E+17
3370480179,8.84688E+17
93097380,3329409983
